,sender_num,platform,ave_total_time,data_num,data_size,throughput[GB/s]
461,1,GPU-MPI,0.09254,640,8,0.05276434514804409
462,1,GPU-MPI,0.092541,640,8,0.0527637749754163
463,1,GPU-MPI,0.092519,640,8,0.05277632162042391
464,1,GPU-MPI,0.092516,640,8,0.05277803298888841
465,1,GPU-MPI,0.092523,640,8,0.05277403996844028
466,1,GPU-MPI,0.092513,640,8,0.05277974446834499
467,1,GPU-MPI,0.092517,640,8,0.052777462520401656
468,1,GPU-MPI,0.092529,640,8,0.05277061786034649
469,1,GPU-MPI,0.092557,640,8,0.052754653888954915
470,1,GPU-MPI,0.092533,640,8,0.052768336701501085
471,1,GPU-MPI,0.092525,640,8,0.05277289921642799
472,1,GPU-MPI,0.092524,640,8,0.05277346958626951
473,1,GPU-MPI,0.092533,640,8,0.052768336701501085
474,1,GPU-MPI,0.092522,640,8,0.05277461036294071
475,1,GPU-MPI,0.092525,640,8,0.05277289921642799
476,1,GPU-MPI,0.092531,640,8,0.05276947725627087
477,1,GPU-MPI,0.09253,640,8,0.05277004755214525
478,1,GPU-MPI,0.092524,640,8,0.05277346958626951
479,1,GPU-MPI,0.092532,640,8,0.05276890697272295
480,1,GPU-MPI,0.092521,640,8,0.05277518076977118
481,1,GPU-MPI,0.092525,640,8,0.05277289921642799
482,1,GPU-MPI,0.092526,640,8,0.052772328858915335
483,1,GPU-MPI,0.092506,640,8,0.05278373835210689
484,1,GPU-MPI,0.092515,640,8,0.05277860346970761
485,1,GPU-MPI,0.092522,640,8,0.05277461036294071
486,1,GPU-MPI,0.092518,640,8,0.052776892064246954
487,1,GPU-MPI,0.092523,640,8,0.05277403996844028
488,1,GPU-MPI,0.092531,640,8,0.05276947725627087
489,1,GPU-MPI,0.092545,640,8,0.052761494408125775
490,1,GPU-MPI,0.092526,640,8,0.052772328858915335
491,1,GPU-MPI,0.092526,640,8,0.052772328858915335
492,1,GPU-MPI,0.092519,640,8,0.05277632162042391
493,1,GPU-MPI,0.09252,640,8,0.05277575118893212
494,1,GPU-MPI,0.092529,640,8,0.05277061786034649
495,1,GPU-MPI,0.092526,640,8,0.052772328858915335
496,1,GPU-MPI,0.092527,640,8,0.05277175851373113
497,1,GPU-MPI,0.092521,640,8,0.05277518076977118
498,1,GPU-MPI,0.092508,640,8,0.05278259718078436
499,1,GPU-MPI,0.092517,640,8,0.052777462520401656
500,1,GPU-MPI,0.092517,640,8,0.052777462520401656
501,1,GPU-MPI,0.092537,640,8,0.052766055739866216
502,1,GPU-MPI,0.09252,640,8,0.05277575118893212
503,1,GPU-MPI,0.09252,640,8,0.05277575118893212
504,1,GPU-MPI,0.092533,640,8,0.052768336701501085
505,1,GPU-MPI,0.092518,640,8,0.052776892064246954
506,1,GPU-MPI,0.092511,640,8,0.05278088551631698
507,1,GPU-MPI,0.092516,640,8,0.05277803298888841
508,1,GPU-MPI,0.092524,640,8,0.05277346958626951
509,1,GPU-MPI,0.092523,640,8,0.05277403996844028
510,1,GPU-MPI,0.092522,640,8,0.05277461036294071
511,1,GPU-MPI,0.09252,640,8,0.05277575118893212
512,1,GPU-MPI,0.092528,640,8,0.05277118818087498
513,1,GPU-MPI,0.092517,640,8,0.052777462520401656
514,1,GPU-MPI,0.092514,640,8,0.05277917396285967
515,1,GPU-MPI,0.092528,640,8,0.05277118818087498
516,1,GPU-MPI,0.09253,640,8,0.05277004755214525
517,1,GPU-MPI,0.09252,640,8,0.05277575118893212
518,1,GPU-MPI,0.092528,640,8,0.05277118818087498
519,1,GPU-MPI,0.092524,640,8,0.05277346958626951
520,1,GPU-MPI,0.092525,640,8,0.05277289921642799
521,1,GPU-MPI,0.09253,640,8,0.05277004755214525
522,1,GPU-MPI,0.092537,640,8,0.052766055739866216
523,1,GPU-MPI,0.092522,640,8,0.05277461036294071
524,1,GPU-MPI,0.092536,640,8,0.05276662596178785
525,1,GPU-MPI,0.092534,640,8,0.05276776644260488
526,1,GPU-MPI,0.092541,640,8,0.0527637749754163
527,1,GPU-MPI,0.092538,640,8,0.05276548553026865
528,1,GPU-MPI,0.092522,640,8,0.05277461036294071
529,1,GPU-MPI,0.092537,640,8,0.052766055739866216
530,1,GPU-MPI,0.092515,640,8,0.05277860346970761
531,1,GPU-MPI,0.092522,640,8,0.05277461036294071
532,1,GPU-MPI,0.092529,640,8,0.05277061786034649
533,1,GPU-MPI,0.092525,640,8,0.05277289921642799
534,1,GPU-MPI,0.092531,640,8,0.05276947725627087
535,1,GPU-MPI,0.092529,640,8,0.05277061786034649
536,1,GPU-MPI,0.092518,640,8,0.052776892064246954
537,1,GPU-MPI,0.092527,640,8,0.05277175851373113
538,1,GPU-MPI,0.092528,640,8,0.05277118818087498
539,1,GPU-MPI,0.092528,640,8,0.05277118818087498
540,1,GPU-MPI,0.092539,640,8,0.05276491533299474
541,1,GPU-MPI,0.092535,640,8,0.05276719619603393
542,1,GPU-MPI,0.092519,640,8,0.05277632162042391
543,1,GPU-MPI,0.092545,640,8,0.052761494408125775
544,1,GPU-MPI,0.092553,640,8,0.05275693386492064
545,1,GPU-MPI,0.092532,640,8,0.05276890697272295
546,1,GPU-MPI,0.092519,640,8,0.05277632162042391
547,1,GPU-MPI,0.092524,640,8,0.05277346958626951
548,1,GPU-MPI,0.092523,640,8,0.05277403996844028
549,1,GPU-MPI,0.092524,640,8,0.05277346958626951
550,1,GPU-MPI,0.092528,640,8,0.05277118818087498
551,1,GPU-MPI,0.09253,640,8,0.05277004755214525
552,1,GPU-MPI,0.09253,640,8,0.05277004755214525
553,1,GPU-MPI,0.092531,640,8,0.05276947725627087
554,1,GPU-MPI,0.092529,640,8,0.05277061786034649
555,1,GPU-MPI,0.092529,640,8,0.05277061786034649
556,1,GPU-MPI,0.092531,640,8,0.05276947725627087
557,1,GPU-MPI,0.09252,640,8,0.05277575118893212
558,1,GPU-MPI,0.092513,640,8,0.05277974446834499
559,1,GPU-MPI,0.092528,640,8,0.05277118818087498
560,1,GPU-MPI,0.092521,640,8,0.05277518076977118
561,1,GPU-MPI,0.092518,640,8,0.052776892064246954
562,1,GPU-MPI,0.092524,640,8,0.05277346958626951
563,1,GPU-MPI,0.092564,640,8,0.05275066440516832
564,1,GPU-MPI,0.092529,640,8,0.05277061786034649
565,1,GPU-MPI,0.092518,640,8,0.052776892064246954
566,1,GPU-MPI,0.092511,640,8,0.05278088551631698
567,1,GPU-MPI,0.092515,640,8,0.05277860346970761
568,1,GPU-MPI,0.092521,640,8,0.05277518076977118
569,1,GPU-MPI,0.092523,640,8,0.05277403996844028
570,1,GPU-MPI,0.09252,640,8,0.05277575118893212
571,1,GPU-MPI,0.092554,640,8,0.052756363852453705
572,1,GPU-MPI,0.092512,640,8,0.05278031498616396
573,1,GPU-MPI,0.092519,640,8,0.05277632162042391
574,1,GPU-MPI,0.092525,640,8,0.05277289921642799
575,1,GPU-MPI,0.092526,640,8,0.052772328858915335
576,1,GPU-MPI,0.092531,640,8,0.05276947725627087
577,1,GPU-MPI,0.092529,640,8,0.05277061786034649
578,1,GPU-MPI,0.092543,640,8,0.05276263466712772
579,1,GPU-MPI,0.092531,640,8,0.05276947725627087
580,1,GPU-MPI,0.092531,640,8,0.05276947725627087
581,1,GPU-MPI,0.092524,640,8,0.05277346958626951
582,1,GPU-MPI,0.092527,640,8,0.05277175851373113
583,1,GPU-MPI,0.092515,640,8,0.05277860346970761
584,1,GPU-MPI,0.092517,640,8,0.052777462520401656
585,1,GPU-MPI,0.092519,640,8,0.05277632162042391
586,1,GPU-MPI,0.092526,640,8,0.052772328858915335
587,1,GPU-MPI,0.09253,640,8,0.05277004755214525
588,1,GPU-MPI,0.092521,640,8,0.05277518076977118
589,1,GPU-MPI,0.092522,640,8,0.05277461036294071
590,1,GPU-MPI,0.092526,640,8,0.052772328858915335
591,1,GPU-MPI,0.092521,640,8,0.05277518076977118
592,1,GPU-MPI,0.09252,640,8,0.05277575118893212
593,1,GPU-MPI,0.092513,640,8,0.05277974446834499
594,1,GPU-MPI,0.092518,640,8,0.052776892064246954
595,1,GPU-MPI,0.092531,640,8,0.05276947725627087
596,1,GPU-MPI,0.092526,640,8,0.052772328858915335
597,1,GPU-MPI,0.092528,640,8,0.05277118818087498
598,1,GPU-MPI,0.092554,640,8,0.052756363852453705
599,1,GPU-MPI,0.092569,640,8,0.052747815143298515
600,5,GPU-MPI,0.103635,640,8,0.23557738698316205
601,5,GPU-MPI,0.12205360000000001,640,8,0.2000273855093172
602,5,GPU-MPI,0.09751119999999999,640,8,0.25037188035835883
603,5,GPU-MPI,0.10335259999999999,640,8,0.23622107716690247
604,5,GPU-MPI,0.1220218,640,8,0.20007951448019945
605,5,GPU-MPI,0.09723,640,8,0.25109598374987147
606,5,GPU-MPI,0.11506720000000001,640,8,0.21217221328058733
607,5,GPU-MPI,0.1220054,640,8,0.20010640922450973
608,5,GPU-MPI,0.09769140000000001,640,8,0.2499100483768274
609,5,GPU-MPI,0.11032,640,8,0.22130223440899202
610,5,GPU-MPI,0.12203519999999998,640,8,0.20005754487229918
611,5,GPU-MPI,0.0975482,640,8,0.25027691438693894
612,5,GPU-MPI,0.1136518,640,8,0.21481456958886705
613,5,GPU-MPI,0.1220038,640,8,0.20010903348912085
614,5,GPU-MPI,0.09759200000000001,640,8,0.250164588285925
615,5,GPU-MPI,0.11507579999999999,640,8,0.21215635694038193
616,5,GPU-MPI,0.12204980000000001,640,8,0.2000336133283299
617,5,GPU-MPI,0.0974624,640,8,0.250497243039367
618,5,GPU-MPI,0.11489280000000002,640,8,0.21249427727411985
619,5,GPU-MPI,0.1220516,640,8,0.20003066326045707
620,5,GPU-MPI,0.09759480000000001,640,8,0.25015741105058875
621,5,GPU-MPI,0.1087984,640,8,0.22439725676112884
622,5,GPU-MPI,0.122076,640,8,0.19999068203414266
623,5,GPU-MPI,0.09763680000000001,640,8,0.25004980191894854
624,5,GPU-MPI,0.11314759999999999,640,8,0.21577181044935997
625,5,GPU-MPI,0.12209859999999999,640,8,0.19995366449738164
626,5,GPU-MPI,0.0976704,640,8,0.2499637812479523
627,5,GPU-MPI,0.10982640000000002,640,8,0.22229684757034734
628,5,GPU-MPI,0.12209080000000001,640,8,0.1999664389126781
629,5,GPU-MPI,0.0975906,640,8,0.25016817705803635
630,5,GPU-MPI,0.11147579999999999,640,8,0.21900773531116174
631,5,GPU-MPI,0.1220848,640,8,0.19997626649673014
632,5,GPU-MPI,0.09752720000000001,640,8,0.2503308051497428
633,5,GPU-MPI,0.11499299999999998,640,8,0.21230911881592796
634,5,GPU-MPI,0.12200040000000001,640,8,0.20011461027996627
635,5,GPU-MPI,0.0976212,640,8,0.25008976021601864
636,5,GPU-MPI,0.114532,640,8,0.21316367914643944
637,5,GPU-MPI,0.12205160000000001,640,8,0.20003066326045704
638,5,GPU-MPI,0.09836220000000001,640,8,0.24820573858657083
639,5,GPU-MPI,0.1202412,640,8,0.20304240559808118
640,5,GPU-MPI,0.1220288,640,8,0.20006803721744373
641,5,GPU-MPI,0.09758060000000002,640,8,0.2501938141392858
642,5,GPU-MPI,0.1122252,640,8,0.2175452794915937
643,5,GPU-MPI,0.12209779999999999,640,8,0.19995497461870732
644,5,GPU-MPI,0.0976812,640,8,0.24993614431436142
645,5,GPU-MPI,0.12017039999999998,640,8,0.20316203074966882
646,5,GPU-MPI,0.1219962,640,8,0.2001214996860558
647,5,GPU-MPI,0.09845899999999999,640,8,0.2479617150285906
648,5,GPU-MPI,0.1147996,640,8,0.2126667906508385
649,5,GPU-MPI,0.1219884,640,8,0.2001342955559709
650,5,GPU-MPI,0.0976728,640,8,0.24995763917897304
651,5,GPU-MPI,0.11464339999999999,640,8,0.21295654612476603
652,5,GPU-MPI,0.12199200000000002,640,8,0.20012838956652892
653,5,GPU-MPI,0.0975716,640,8,0.2502168920054606
654,5,GPU-MPI,0.1149618,640,8,0.21236673834264946
655,5,GPU-MPI,0.12146140000000001,640,8,0.2010026436382258
656,5,GPU-MPI,0.09750160000000001,640,8,0.2503965319543474
657,5,GPU-MPI,0.114824,640,8,0.2126215991430363
658,5,GPU-MPI,0.12194039999999999,640,8,0.20021307540404987
659,5,GPU-MPI,0.0974652,640,8,0.25049004670384917
660,5,GPU-MPI,0.11541939999999999,640,8,0.21152477399813205
661,5,GPU-MPI,0.12203080000000002,640,8,0.20006475824136197
662,5,GPU-MPI,0.0974418,640,8,0.2505502002220813
663,5,GPU-MPI,0.1204626,640,8,0.2026692309480287
664,5,GPU-MPI,0.12205759999999999,640,8,0.20002083032928716
665,5,GPU-MPI,0.09744620000000001,640,8,0.2505388870987273
666,5,GPU-MPI,0.11462239999999999,640,8,0.21299556194949681
667,5,GPU-MPI,0.1220208,640,8,0.20008115419666156
668,5,GPU-MPI,0.0975114,640,8,0.25037136683505723
669,5,GPU-MPI,0.11485340000000002,640,8,0.21256717258696733
670,5,GPU-MPI,0.1219562,640,8,0.20018713685733075
671,5,GPU-MPI,0.0975124,640,8,0.25036879925014666
672,5,GPU-MPI,0.1149204,640,8,0.21244324332320458
673,5,GPU-MPI,0.12199419999999998,640,8,0.20012478052235272
674,5,GPU-MPI,0.097522,640,8,0.25034415311416913
675,5,GPU-MPI,0.120258,640,8,0.20301404064594455
676,5,GPU-MPI,0.12202059999999999,640,8,0.2000814821431791
677,5,GPU-MPI,0.09745000000000001,640,8,0.25052911749615187
678,5,GPU-MPI,0.1208866,640,8,0.20195838496574475
679,5,GPU-MPI,0.12188399999999999,640,8,0.20030572101342262
680,5,GPU-MPI,0.09752720000000001,640,8,0.2503308051497428
681,5,GPU-MPI,0.1145882,640,8,0.21305913261574927
682,5,GPU-MPI,0.12197179999999999,640,8,0.2001615332396505
683,5,GPU-MPI,0.0984292,640,8,0.24803678684780534
684,5,GPU-MPI,0.12023360000000001,640,8,0.20305523996619912
685,5,GPU-MPI,0.1219662,640,8,0.2001707235283218
686,5,GPU-MPI,0.0975114,640,8,0.25037136683505723
687,5,GPU-MPI,0.12017720000000001,640,8,0.2031505352096737
688,5,GPU-MPI,0.12205479999999999,640,8,0.20002541891019446
689,5,GPU-MPI,0.09752380000000001,640,8,0.2503395325038606
690,5,GPU-MPI,0.1148306,640,8,0.21260937851060605
691,5,GPU-MPI,0.121959,640,8,0.20018254085389353
692,5,GPU-MPI,0.09750339999999999,640,8,0.2503919094103385
693,5,GPU-MPI,0.1031992,640,8,0.23657220695509265
694,5,GPU-MPI,0.12220299999999999,640,8,0.19978284084678774
695,5,GPU-MPI,0.09841259999999999,640,8,0.24807862509475415
696,5,GPU-MPI,0.11480660000000001,640,8,0.2126538239090784
697,5,GPU-MPI,0.1220608,640,8,0.2000155864945994
698,5,GPU-MPI,0.09839,640,8,0.24813560829352574
699,5,GPU-MPI,0.120534,640,8,0.20254917699570246
700,5,GPU-MPI,0.1219872,640,8,0.20013626429658193
701,5,GPU-MPI,0.09746620000000002,640,8,0.25048747668422483
702,5,GPU-MPI,0.11460980000000001,640,8,0.21301897830726516
703,5,GPU-MPI,0.1220372,640,8,0.20005426624013006
704,5,GPU-MPI,0.0975198,640,8,0.25034980075841007
705,5,GPU-MPI,0.11483259999999999,640,8,0.21260567556599783
706,5,GPU-MPI,0.122,640,8,0.20011526639344263
707,5,GPU-MPI,0.0975192,640,8,0.25035134106924584
708,5,GPU-MPI,0.10313780000000002,640,8,0.23671304313258568
709,5,GPU-MPI,0.1219624,640,8,0.20017696027628187
710,5,GPU-MPI,0.09749699999999999,640,8,0.2504083458978225
711,5,GPU-MPI,0.1043414,640,8,0.23398250838114112
712,5,GPU-MPI,0.1219576,640,8,0.20018483882923246
713,5,GPU-MPI,0.0975314,640,8,0.25032002514062135
714,5,GPU-MPI,0.11496759999999999,640,8,0.21235602465390252
715,5,GPU-MPI,0.12201600000000001,640,8,0.20008902520980854
716,5,GPU-MPI,0.09746859999999999,640,8,0.2504813088522868
717,5,GPU-MPI,0.1148544,640,8,0.21256532183355623
718,5,GPU-MPI,0.1220024,640,8,0.20011132977711915
719,5,GPU-MPI,0.09743639999999999,640,8,0.25056408590629375
720,8,GPU-MPI,0.126554,640,8,0.3086627052483525
721,8,GPU-MPI,0.12028,640,8,0.3247630528766212
722,8,GPU-MPI,0.1269305,640,8,0.3077471529695384
723,8,GPU-MPI,0.133642125,640,8,0.2922918204121642
724,8,GPU-MPI,0.098082,640,8,0.39826369772231396
725,8,GPU-MPI,0.13278212500000003,640,8,0.2941849288825585
726,8,GPU-MPI,0.13222899999999999,640,8,0.2954155291199359
727,8,GPU-MPI,0.098011,640,8,0.39855220332411667
728,8,GPU-MPI,0.1351365,640,8,0.289059580498237
729,8,GPU-MPI,0.13302999999999998,640,8,0.29363677366007673
730,8,GPU-MPI,0.099525,640,8,0.3924893242903793
731,8,GPU-MPI,0.147820125,640,8,0.2642569812466334
732,8,GPU-MPI,0.132218875,640,8,0.2954381513229484
733,8,GPU-MPI,0.0973995,640,8,0.4010544201972289
734,8,GPU-MPI,0.135666125,640,8,0.28793112503213314
735,8,GPU-MPI,0.1326685,640,8,0.2944368859224307
736,8,GPU-MPI,0.098144875,640,8,0.3980085562287384
737,8,GPU-MPI,0.145630625,640,8,0.2682299825328635
738,8,GPU-MPI,0.1309035,640,8,0.29840684168108567
739,8,GPU-MPI,0.0973925,640,8,0.4010832456297969
740,8,GPU-MPI,0.147195,640,8,0.26537925880634533
741,8,GPU-MPI,0.130021625,640,8,0.3004307937237363
742,8,GPU-MPI,0.098711625,640,8,0.39572340137243206
743,8,GPU-MPI,0.14746375,640,8,0.2648956099380356
744,8,GPU-MPI,0.13123162500000002,640,8,0.2976607201198644
745,8,GPU-MPI,0.0981275,640,8,0.3980790298336348
746,8,GPU-MPI,0.1309465,640,8,0.2983088513247777
747,8,GPU-MPI,0.0992535,640,8,0.39356294740235864
748,8,GPU-MPI,0.139958625,640,8,0.27910034126156924
749,8,GPU-MPI,0.1314455,640,8,0.29717639630112863
750,8,GPU-MPI,0.09956537499999998,640,8,0.3923301649795424
751,8,GPU-MPI,0.135756125,640,8,0.2877402400812486
752,8,GPU-MPI,0.13055250000000002,640,8,0.29920913042645675
753,8,GPU-MPI,0.09937399999999999,640,8,0.3930857165858273
754,8,GPU-MPI,0.1354465,640,8,0.28839800216321576
755,8,GPU-MPI,0.13024124999999998,640,8,0.2999241791675065
756,8,GPU-MPI,0.0992725,640,8,0.3934876224533481
757,8,GPU-MPI,0.13581512499999998,640,8,0.2876152416750344
758,8,GPU-MPI,0.130601,640,8,0.29909801609482317
759,8,GPU-MPI,0.09799512499999999,640,8,0.3986167679259556
760,8,GPU-MPI,0.1157895,640,8,0.3373578778732096
761,8,GPU-MPI,0.13338,640,8,0.2928662468136152
762,8,GPU-MPI,0.099524375,640,8,0.3924917890717726
763,8,GPU-MPI,0.137792,640,8,0.2834888817928472
764,8,GPU-MPI,0.13117,640,8,0.29780056415338874
765,8,GPU-MPI,0.099289375,640,8,0.39342074617752404
766,8,GPU-MPI,0.1360765,640,8,0.2870627918854468
767,8,GPU-MPI,0.131713125,640,8,0.29657257012161853
768,8,GPU-MPI,0.0982615,640,8,0.3975361662502608
769,8,GPU-MPI,0.12892399999999998,640,8,0.30298858242065096
770,8,GPU-MPI,0.1309265,640,8,0.2983544202281433
771,8,GPU-MPI,0.09937912500000001,640,8,0.3930654450821538
772,8,GPU-MPI,0.137583,640,8,0.2839195249413081
773,8,GPU-MPI,0.130949125,640,8,0.29830287143957623
774,8,GPU-MPI,0.098229,640,8,0.3976676948762585
775,8,GPU-MPI,0.1309765,640,8,0.29824052406347706
776,8,GPU-MPI,0.130919125,640,8,0.2983712272748539
777,8,GPU-MPI,0.0994305,640,8,0.39286235108945444
778,8,GPU-MPI,0.14654662499999999,640,8,0.2665533921371441
779,8,GPU-MPI,0.132167,640,8,0.29555410957349415
780,8,GPU-MPI,0.09843425,640,8,0.39683849879488087
781,8,GPU-MPI,0.136402125,640,8,0.2863775032830317
782,8,GPU-MPI,0.13135912500000002,640,8,0.2973718042046945
783,8,GPU-MPI,0.09942000000000001,640,8,0.39290384228525443
784,8,GPU-MPI,0.138699625,640,8,0.28163378235521547
785,8,GPU-MPI,0.134414625,640,8,0.29061197767728025
786,8,GPU-MPI,0.099416,640,8,0.39291965076044094
787,8,GPU-MPI,0.1331785,640,8,0.2933093554890617
788,8,GPU-MPI,0.132502,640,8,0.29480687083968543
789,8,GPU-MPI,0.099300375,640,8,0.39337716499056524
790,8,GPU-MPI,0.14693299999999998,640,8,0.2658524633676574
791,8,GPU-MPI,0.130648,640,8,0.2989904169983467
792,8,GPU-MPI,0.098114375,640,8,0.39813228183943483
793,8,GPU-MPI,0.13285324999999998,640,8,0.29402743252423263
794,8,GPU-MPI,0.133574625,640,8,0.2924395258455713
795,10,GPU-MPI,0.2194845,640,8,0.22246730406930787
796,10,GPU-MPI,0.10121740000000001,640,8,0.48240841001645957
797,10,GPU-MPI,0.19522460000000003,640,8,0.2501125626585993
798,10,GPU-MPI,0.19488659999999997,640,8,0.25054634336070314
799,10,GPU-MPI,0.10058539999999998,640,8,0.4854394872416873
800,10,GPU-MPI,0.191187,640,8,0.25539458749810395
801,10,GPU-MPI,0.15848810000000002,640,8,0.30808701094908697
802,10,GPU-MPI,0.13408150000000002,640,8,0.3641675026010299
803,10,GPU-MPI,0.23804650000000005,640,8,0.2051201130871489
804,10,GPU-MPI,0.1091519,640,8,0.4473410449108078
805,10,GPU-MPI,0.18039100000000002,640,8,0.27067938533518854
806,10,GPU-MPI,0.19897749999999997,640,8,0.24539520800090467
807,10,GPU-MPI,0.13402250000000002,640,8,0.364327818090246
808,10,GPU-MPI,0.1547825,640,8,0.3154628268699627
809,10,GPU-MPI,0.1890211,640,8,0.25832102871055135
810,10,GPU-MPI,0.1038605,640,8,0.47013181142012606
811,10,GPU-MPI,0.19271249999999998,640,8,0.25337290004540447
812,10,GPU-MPI,0.12585699999999997,640,8,0.38796511119762916
813,10,GPU-MPI,0.1642859,640,8,0.29721433793161794
814,10,GPU-MPI,0.22561310000000004,640,8,0.2164241571078984
815,10,GPU-MPI,0.1273555,640,8,0.3834002065085528
816,10,GPU-MPI,0.16228199999999998,640,8,0.30088441724898635
817,10,GPU-MPI,0.1903941,640,8,0.2564581833155544
818,10,GPU-MPI,0.1252525,640,8,0.38983752819305006
819,10,GPU-MPI,0.16735090000000002,640,8,0.2917709136909332
820,10,GPU-MPI,0.18554589999999999,640,8,0.2631592775695933
821,10,GPU-MPI,0.1005575,640,8,0.4855741739800612
822,10,GPU-MPI,0.23929,640,8,0.20405418111914414
823,10,GPU-MPI,0.10456860000000001,640,8,0.46694825215217567
824,10,GPU-MPI,0.1872439,640,8,0.26077284760678454
825,10,GPU-MPI,0.15531450000000002,640,8,0.3143822695240946
826,10,GPU-MPI,0.1370555,640,8,0.3562653450609425
827,10,GPU-MPI,0.20459360000000001,640,8,0.23865910272853108
828,10,GPU-MPI,0.1006645,640,8,0.48505803932866104
829,10,GPU-MPI,0.19074439999999998,640,8,0.25598720067273273
830,10,GPU-MPI,0.16059260000000003,640,8,0.30404965733165784
831,10,GPU-MPI,0.13209050000000003,640,8,0.3696565990741196
832,10,GPU-MPI,0.24116909999999997,640,8,0.20246426677381144
833,10,GPU-MPI,0.10063700000000002,640,8,0.4851905859673877
834,10,GPU-MPI,0.19465300000000002,640,8,0.2508470200818893
835,10,GPU-MPI,0.1547636,640,8,0.3155013517390394
836,10,GPU-MPI,0.13819850000000003,640,8,0.3533187769765952
837,10,GPU-MPI,0.24043559999999994,640,8,0.2030819271355823
838,10,GPU-MPI,0.1134415,640,8,0.4304255938082624
839,10,GPU-MPI,0.17858190000000002,640,8,0.2734214665652006
840,10,GPU-MPI,0.1204965,640,8,0.40522442560572297
841,10,GPU-MPI,0.16932989999999998,640,8,0.2883609155854932
842,10,GPU-MPI,0.1851141,640,8,0.263773126952512
843,10,GPU-MPI,0.10965049999999998,640,8,0.4453069069452488
844,10,GPU-MPI,0.21731250000000002,640,8,0.22469082542421626
845,10,GPU-MPI,0.109872,640,8,0.4444091761322266
846,10,GPU-MPI,0.180826,640,8,0.27002823155962086
847,10,GPU-MPI,0.15456799999999998,640,8,0.3159006068526474
848,10,GPU-MPI,0.1350165,640,8,0.36164561368425335
849,10,GPU-MPI,0.18887009999999999,640,8,0.2585275541231778
850,10,GPU-MPI,0.10210699999999999,640,8,0.4782054609380356
851,10,GPU-MPI,0.192295,640,8,0.25392300891858866
852,10,GPU-MPI,0.1558166,640,8,0.31336921098265524
853,10,GPU-MPI,0.13534549999999998,640,8,0.3607665197586917
854,10,GPU-MPI,0.24049599999999996,640,8,0.2030309235912448
855,15,GPU-MPI,0.2838483333333333,640,8,0.25803282562871016
856,15,GPU-MPI,0.17041800000000007,640,8,0.42977964475583547
857,15,GPU-MPI,0.12220873333333332,640,8,0.5993204045428288
858,15,GPU-MPI,0.25658346666666676,640,8,0.2854517029156463
859,15,GPU-MPI,0.126474,640,8,0.5791086507898856
860,15,GPU-MPI,0.1661988,640,8,0.4406902306153835
861,15,GPU-MPI,0.27852726666666666,640,8,0.26296236047745414
862,15,GPU-MPI,0.13173239999999994,640,8,0.5559922046512478
863,15,GPU-MPI,0.15813919999999995,640,8,0.46315010762669867
864,15,GPU-MPI,0.2808472666666667,640,8,0.260790102639418
865,15,GPU-MPI,0.18283066666666672,640,8,0.40060121660844633
866,15,GPU-MPI,0.11152066666666668,640,8,0.6567588742893693
867,15,GPU-MPI,0.28144093333333337,640,8,0.2602399964800192
868,15,GPU-MPI,0.18703000000000003,640,8,0.3916066272790461
869,15,GPU-MPI,0.12478553333333335,640,8,0.5869445403126323
870,15,GPU-MPI,0.1698929333333333,640,8,0.431107910511483
871,15,GPU-MPI,0.27945066666666674,640,8,0.2620934434461896
872,15,GPU-MPI,0.12705733333333327,640,8,0.5764499031933094
873,15,GPU-MPI,0.16108006666666663,640,8,0.45469429592157284
874,15,GPU-MPI,0.2787822,640,8,0.26272189365031196
875,15,GPU-MPI,0.1306134,640,8,0.5607555388650782
876,15,GPU-MPI,0.1558486666666667,640,8,0.46995710047781386
877,15,GPU-MPI,0.283003,640,8,0.25880357275364574
878,15,GPU-MPI,0.13394786666666667,640,8,0.5467962224606787
879,15,GPU-MPI,0.1572102666666667,640,8,0.4658867964093947
880,15,GPU-MPI,0.23785859999999995,640,8,0.3079232262360916
881,15,GPU-MPI,0.1010272,640,8,0.7249749324934275
882,15,GPU-MPI,0.19376786666666665,640,8,0.37798933724133144
883,15,GPU-MPI,0.1734096,640,8,0.42236524102471834
884,15,GPU-MPI,0.1175364666666667,640,8,0.6231443702294945
885,15,GPU-MPI,0.28122379999999997,640,8,0.26044092818602127
886,15,GPU-MPI,0.141982,640,8,0.5158554429434717
887,15,GPU-MPI,0.14925053333333332,640,8,0.4907331710260779
888,15,GPU-MPI,0.22334753333333332,640,8,0.32792924285709596
889,15,GPU-MPI,0.1008568666666667,640,8,0.726199315135046
890,15,GPU-MPI,0.19321386666666676,640,8,0.37907314192080055
891,15,GPU-MPI,0.23398346666666678,640,8,0.3130229180010438
892,15,GPU-MPI,0.12006413333333335,640,8,0.6100255377403854
893,15,GPU-MPI,0.1685961333333333,640,8,0.43442388655018593
894,15,GPU-MPI,0.27680379999999993,640,8,0.26459964603087105
895,20,GPU-MPI,0.10967299999999998,640,8,0.8904310997237244
896,20,GPU-MPI,0.22105655,640,8,0.44177044290250617
897,20,GPU-MPI,0.10022600000000001,640,8,0.9743604453934108
898,20,GPU-MPI,0.1887215,640,8,0.5174622393315017
899,20,GPU-MPI,0.09929200000000002,640,8,0.9835258631108245
900,20,GPU-MPI,0.188347,640,8,0.5184911360414555
901,20,GPU-MPI,0.098106,640,8,0.995415672843659
902,20,GPU-MPI,0.22068550000000003,640,8,0.4425132145066168
